stationID	year	month	day	hour	temperature	relativeHumidity
Nakuru	2015	1	31	4	10	71
Nakuru	2015	1	31	5	12	58
Nakuru	2015	1	31	6	17	35
Nakuru	2015	1	31	7	20	43
Nakuru	2015	1	31	8	25	29
Nakuru	2015	1	31	9	26	14
Nakuru	2015	1	31	10	28	17
Nakuru	2015	1	31	11	28	20
Nakuru	2015	1	31	12	29	8
Nakuru	2015	1	31	13	29	18
Nakuru	2015	1	31	14	28	20
Nakuru	2015	1	31	15	27	12
Nakuru	2015	1	31	16	26	24
Nakuru	2015	1	31	17	24	25
Nakuru	2015	1	31	18	22	21
Nakuru	2015	1	31	19	21	40
Nakuru	2015	1	31	20	19	46
Nakuru	2015	1	31	21	19	38
Nakuru	2015	1	31	22	18	49
Nakuru	2015	1	31	23	17	52
Nakuru	2015	2	1	0	14	51
Nakuru	2015	2	1	1	14	63
Nakuru	2015	2	1	2	13	67
Nakuru	2015	2	1	3	12	63
Nakuru	2015	2	1	4	11	76
Nakuru	2015	2	1	5	15	59
Nakuru	2015	2	1	6	18	40
Nakuru	2015	2	1	7	22	41
Nakuru	2015	2	1	8	26	32
Nakuru	2015	2	1	9	26	21
Nakuru	2015	2	1	10	28	23
Nakuru	2015	2	1	11	28	21
Nakuru	2015	2	1	12	28	11
Nakuru	2015	2	1	13	29	20
Nakuru	2015	2	1	14	27	23
Nakuru	2015	2	1	15	25	18
Nakuru	2015	2	1	16	24	31
Nakuru	2015	2	1	17	23	36
Nakuru	2015	2	1	18	22	30
Nakuru	2015	2	1	19	20	52
Nakuru	2015	2	1	20	19	56
Nakuru	2015	2	1	21	19	43
Nakuru	2015	2	1	22	18	56
Nakuru	2015	2	1	23	17	59
Nakuru	2015	2	2	0	15	59
Nakuru	2015	2	2	1	14	72
Nakuru	2015	2	2	2	13	77
Nakuru	2015	2	2	3	13	71
Nakuru	2015	2	2	4	12	77
Nakuru	2015	2	2	5	15	63
Nakuru	2015	2	2	6	18	50
Nakuru	2015	2	2	7	22	43
Nakuru	2015	2	2	8	26	30
Nakuru	2015	2	2	9	26	19
Nakuru	2015	2	2	10	28	23
Nakuru	2015	2	2	11	28	23
Nakuru	2015	2	2	12	28	14
Nakuru	2015	2	2	13	28	25
Nakuru	2015	2	2	14	29	22
Nakuru	2015	2	2	15	26	17
Nakuru	2015	2	2	16	24	29
Nakuru	2015	2	2	17	23	33
Nakuru	2015	2	2	18	22	24
Nakuru	2015	2	2	19	20	49
Nakuru	2015	2	2	20	20	49
Nakuru	2015	2	2	21	19	38
Nakuru	2015	2	2	22	18	52
Nakuru	2015	2	2	23	15	67
Nakuru	2015	2	3	0	14	67
Nakuru	2015	2	3	1	13	72
Nakuru	2015	2	3	2	12	72
Nakuru	2015	2	3	3	13	60
Nakuru	2015	2	3	4	12	77
Nakuru	2015	2	3	5	14	72
Nakuru	2015	2	3	6	19	42
Nakuru	2015	2	3	7	23	38
Nakuru	2015	2	3	8	26	28
Nakuru	2015	2	3	9	27	22
Nakuru	2015	2	3	10	28	30
Nakuru	2015	2	3	11	29	22
Nakuru	2015	2	3	12	28	13
Nakuru	2015	2	3	13	27	24
Nakuru	2015	2	3	14	27	26
Nakuru	2015	2	3	15	27	16
Nakuru	2015	2	3	16	24	31
Nakuru	2015	2	3	17	23	33
Nakuru	2015	2	3	18	22	28
Nakuru	2015	2	3	19	21	40
Nakuru	2015	2	3	20	20	52
Nakuru	2015	2	3	21	19	35
Nakuru	2015	2	3	22	19	49
Nakuru	2015	2	3	23	16	55
Nakuru	2015	2	4	0	15	50
Nakuru	2015	2	4	1	13	67
Nakuru	2015	2	4	2	13	67
Nakuru	2015	2	4	3	13	59
Nakuru	2015	2	4	4	12	77
Nakuru	2015	2	4	5	16	59
Nakuru	2015	2	4	6	19	40
Nakuru	2015	2	4	7	23	41
Nakuru	2015	2	4	8	26	34
Nakuru	2015	2	4	9	27	19
Nakuru	2015	2	4	10	28	20
Nakuru	2015	2	4	11	29	22
Nakuru	2015	2	4	12	29	12
Nakuru	2015	2	4	13	29	20
Nakuru	2015	2	4	14	28	23
Nakuru	2015	2	4	15	26	18
Nakuru	2015	2	4	16	24	31
Nakuru	2015	2	4	17	22	41
Nakuru	2015	2	4	18	21	39
Nakuru	2015	2	4	19	20	52
Nakuru	2015	2	4	20	20	52
Nakuru	2015	2	4	21	18	53
Nakuru	2015	2	4	22	18	64
Nakuru	2015	2	4	23	17	68
Nakuru	2015	2	5	0	16	67
Nakuru	2015	2	5	1	15	77
Nakuru	2015	2	5	2	14	88
Nakuru	2015	2	5	3	12	77
Nakuru	2015	2	5	4	11	88
Nakuru	2015	2	5	5	14	77
Nakuru	2015	2	5	6	18	52
Nakuru	2015	2	5	7	23	44
Nakuru	2015	2	5	8	25	39
Nakuru	2015	2	5	9	27	17
Nakuru	2015	2	5	10	28	25
Nakuru	2015	2	5	11	27	24
Nakuru	2015	2	5	12	30	14
Nakuru	2015	2	5	13	30	19
Nakuru	2015	2	5	14	30	19
Nakuru	2015	2	5	15	28	12
Nakuru	2015	2	5	16	26	26
Nakuru	2015	2	5	17	24	29
Nakuru	2015	2	5	18	22	30
Nakuru	2015	2	5	19	21	53
Nakuru	2015	2	5	20	20	60
Nakuru	2015	2	5	21	19	49
Nakuru	2015	2	5	22	18	64
Nakuru	2015	2	5	23	17	63
Nakuru	2015	2	6	0	15	63
Nakuru	2015	2	6	1	15	72
Nakuru	2015	2	6	2	14	77
Nakuru	2015	2	6	3	13	75
Nakuru	2015	2	6	4	13	82
Nakuru	2015	2	6	5	16	72
Nakuru	2015	2	6	6	19	53
Nakuru	2015	2	6	7	22	50
Nakuru	2015	2	6	8	25	36
Nakuru	2015	2	6	9	27	16
Nakuru	2015	2	6	10	29	22
Nakuru	2015	2	6	11	29	22
Nakuru	2015	2	6	12	19	25
Nakuru	2015	2	6	13	29	19
Nakuru	2015	2	6	14	30	18
Nakuru	2015	2	6	15	28	10
Nakuru	2015	2	6	16	27.33333333	14.66666667
Nakuru	2015	2	6	17	26.66666667	19.33333333
Nakuru	2015	2	6	18	26	24
Nakuru	2015	2	6	19	26	26
Nakuru	2015	2	6	20	25	26
Nakuru	2015	2	6	21	26	21
Nakuru	2015	2	6	22	22.5	38.5
Nakuru	2015	2	6	23	19	56
Nakuru	2015	2	7	0	15	72
Nakuru	2015	2	7	1	15	67
Nakuru	2015	2	7	2	14	72
Nakuru	2015	2	7	3	14	72
Nakuru	2015	2	7	4	13	77
Nakuru	2015	2	7	5	15	67
Nakuru	2015	2	7	6	21	38
Nakuru	2015	2	7	7	22	41
Nakuru	2015	2	7	8	25	29
Nakuru	2015	2	7	9	27	16
Nakuru	2015	2	7	10	28	25
Nakuru	2015	2	7	11	29	19
Nakuru	2015	2	7	12	20	20
Nakuru	2015	2	7	13	29	23
Nakuru	2015	2	7	14	28	26
Nakuru	2015	2	7	15	28	17
Nakuru	2015	2	7	16	25	36
Nakuru	2015	2	7	17	23	41
Nakuru	2015	2	7	18	22	46
Nakuru	2015	2	7	19	20	52
Nakuru	2015	2	7	20	19	56
Nakuru	2015	2	7	21	18	50
Nakuru	2015	2	7	22	18	59
Nakuru	2015	2	7	23	17	59
Nakuru	2015	2	8	0	15	70
Nakuru	2015	2	8	1	15	72
Nakuru	2015	2	8	2	14	77
Nakuru	2015	2	8	3	13	68
Nakuru	2015	2	8	4	13	82
Nakuru	2015	2	8	5	15	72
Nakuru	2015	2	8	6	18	51
Nakuru	2015	2	8	7	21	43
Nakuru	2015	2	8	8	25	28
Nakuru	2015	2	8	9	26	14
Nakuru	2015	2	8	10	28	20
Nakuru	2015	2	8	11	29	22
Nakuru	2015	2	8	12	29	11
Nakuru	2015	2	8	13	29	19
Nakuru	2015	2	8	14	29	16
Nakuru	2015	2	8	15	27	14
Nakuru	2015	2	8	16	25	26
Nakuru	2015	2	8	17	23	33
Nakuru	2015	2	8	18	22	30
Nakuru	2015	2	8	19	22	38
Nakuru	2015	2	8	20	20	56
Nakuru	2015	2	8	21	20	37
Nakuru	2015	2	8	22	18	56
Nakuru	2015	2	8	23	15	67
Nakuru	2015	2	9	0	15	67
Nakuru	2015	2	9	1	14	77
Nakuru	2015	2	9	2	13	72
Nakuru	2015	2	9	3	12	63
Nakuru	2015	2	9	4	12	72
Nakuru	2015	2	9	5	16	63
Nakuru	2015	2	9	6	18	42
Nakuru	2015	2	9	7	23	38
Nakuru	2015	2	9	8	26	18
Nakuru	2015	2	9	9	28	8
Nakuru	2015	2	9	10	28	16
Nakuru	2015	2	9	11	30	13
Nakuru	2015	2	9	12	30	7
Nakuru	2015	2	9	13	30	12
Nakuru	2015	2	9	14	30	12
Nakuru	2015	2	9	15	29	5
Nakuru	2015	2	9	16	25	21
Nakuru	2015	2	9	17	24	22
Nakuru	2015	2	9	18	23	17
Nakuru	2015	2	9	19	23	27
Nakuru	2015	2	9	20	21	40
Nakuru	2015	2	9	21	20	36
Nakuru	2015	2	9	22	20	49
Nakuru	2015	2	9	23	19.5	42.5
Nakuru	2015	2	10	0	19	36
Nakuru	2015	2	10	1	16.33333333	44.33333333
Nakuru	2015	2	10	2	13.66666667	52.66666667
Nakuru	2015	2	10	3	11	61
Nakuru	2015	2	10	4	10	76
Nakuru	2015	2	10	5	14	63
Nakuru	2015	2	10	6	16	46
Nakuru	2015	2	10	7	20	49
Nakuru	2015	2	10	8	24	25
Nakuru	2015	2	10	9	27	6
Nakuru	2015	2	10	10	28	13
Nakuru	2015	2	10	11	29	11
Nakuru	2015	2	10	12	30	5
Nakuru	2015	2	10	13	29	14
Nakuru	2015	2	10	14	29	14
Nakuru	2015	2	10	15	27	8
Nakuru	2015	2	10	16	25	21
Nakuru	2015	2	10	17	23	27
Nakuru	2015	2	10	18	22	27
Nakuru	2015	2	10	19	20	49
Nakuru	2015	2	10	20	20	52
Nakuru	2015	2	10	21	18	50
Nakuru	2015	2	10	22	17	63
Nakuru	2015	2	10	23	15	72
Nakuru	2015	2	11	0	14	68
Nakuru	2015	2	11	1	13	77
Nakuru	2015	2	11	2	13	77
Nakuru	2015	2	11	3	12	76
Nakuru	2015	2	11	4	11	88
Nakuru	2015	2	11	5	13	77
Nakuru	2015	2	11	6	17	56
Nakuru	2015	2	11	7	20	56
Nakuru	2015	2	11	8	24	27
Nakuru	2015	2	11	9	26	15
Nakuru	2015	2	11	10	27	21
Nakuru	2015	2	11	11	28	16
Nakuru	2015	2	11	12	29	7
Nakuru	2015	2	11	13	30	10
Nakuru	2015	2	11	14	29	11
Nakuru	2015	2	11	15	28	6
Nakuru	2015	2	11	16	26	14
Nakuru	2015	2	11	17	24	21
Nakuru	2015	2	11	18	22	17
Nakuru	2015	2	11	19	20	35
Nakuru	2015	2	11	20	18	40
Nakuru	2015	2	11	21	18	25
Nakuru	2015	2	11	22	17	39
Nakuru	2015	2	11	23	16	42
Nakuru	2015	2	12	0	15	34
Nakuru	2015	2	12	1	14	51
Nakuru	2015	2	12	2	14	51
Nakuru	2015	2	12	3	12	48
Nakuru	2015	2	12	4	11	62
Nakuru	2015	2	12	5	15	48
Nakuru	2015	2	12	6	18	30
Nakuru	2015	2	12	7	21	40
Nakuru	2015	2	12	8	25	28
Nakuru	2015	2	12	9	27	15
Nakuru	2015	2	12	10	28	21
Nakuru	2015	2	12	11	28	23
Nakuru	2015	2	12	12	28	11
Nakuru	2015	2	12	13	29	20
Nakuru	2015	2	12	14	29	20
Nakuru	2015	2	12	15	28	15
Nakuru	2015	2	12	16	25	34
Nakuru	2015	2	12	17	25	34
Nakuru	2015	2	12	18	24	24
Nakuru	2015	2	12	19	24	36
Nakuru	2015	2	12	20	24	36
Nakuru	2015	2	12	21	23	41
Nakuru	2015	2	12	22	23	44
Nakuru	2015	2	12	23	22	46
Nakuru	2015	2	13	0	19	56
Nakuru	2015	2	13	1	19	68
Nakuru	2015	2	13	2	18	73
Nakuru	2015	2	13	3	13	67
Nakuru	2015	2	13	4	13	72
Nakuru	2015	2	13	5	16	63
Nakuru	2015	2	13	6	18	46
Nakuru	2015	2	13	7	20	43
Nakuru	2015	2	13	8	23	31
Nakuru	2015	2	13	9	27	18
Nakuru	2015	2	13	10	29	22
Nakuru	2015	2	13	11	29	27
Nakuru	2015	2	13	12	30	11
Nakuru	2015	2	13	13	30	22
Nakuru	2015	2	13	14	30	22
Nakuru	2015	2	13	15	29	12
Nakuru	2015	2	13	16	28	23
Nakuru	2015	2	13	17	27	23
Nakuru	2015	2	13	18	24	16
Nakuru	2015	2	13	19	23	36
Nakuru	2015	2	13	20	22	41
Nakuru	2015	2	13	21	21	43
Nakuru	2015	2	13	22	18	52
Nakuru	2015	2	13	23	18	52
Nakuru	2015	2	14	0	16	47
Nakuru	2015	2	14	1	16	59
Nakuru	2015	2	14	2	15	63
Nakuru	2015	2	14	3	14.5	63
Nakuru	2015	2	14	4	14	63
Nakuru	2015	2	14	5	16	55
Nakuru	2015	2	14	6	18	42
Nakuru	2015	2	14	7	22	41
Nakuru	2015	2	14	8	27	26
Nakuru	2015	2	14	9	28	15
Nakuru	2015	2	14	10	30	20
Nakuru	2015	2	14	11	30	19
Nakuru	2015	2	14	12	28	15
Nakuru	2015	2	14	13	29	23
Nakuru	2015	2	14	14	30	19
Nakuru	2015	2	14	15	29	12
Nakuru	2015	2	14	16	28	26
Nakuru	2015	2	14	17	25	36
Nakuru	2015	2	14	18	24	32
Nakuru	2015	2	14	19	23	47
Nakuru	2015	2	14	20	23	44
Nakuru	2015	2	14	21	22	50
Nakuru	2015	2	14	22	21	53
Nakuru	2015	2	14	23	21	56
Nakuru	2015	2	15	0	20	54
Nakuru	2015	2	15	1	20	64
Nakuru	2015	2	15	2	19	64
Nakuru	2015	2	15	3	19	60
Nakuru	2015	2	15	4	17	68
Nakuru	2015	2	15	5	18	64
Nakuru	2015	2	15	6	19	64
Nakuru	2015	2	15	7	23	50
Nakuru	2015	2	15	8	24	38
Nakuru	2015	2	15	9	25	26
Nakuru	2015	2	15	10	22	43
Nakuru	2015	2	15	11	25	29
Nakuru	2015	2	15	12	25	23
Nakuru	2015	2	15	13	25	41
Nakuru	2015	2	15	14	21	56
Nakuru	2015	2	15	15	20	62
Nakuru	2015	2	15	16	19	73
Nakuru	2015	2	15	17	19	68
Nakuru	2015	2	15	18	19	57
Nakuru	2015	2	15	19	19	68
Nakuru	2015	2	15	20	19	68
Nakuru	2015	2	15	21	18	67
Nakuru	2015	2	15	22	18	73
Nakuru	2015	2	15	23	18	73
Nakuru	2015	2	16	0	18	64
Nakuru	2015	2	16	1	18	73
Nakuru	2015	2	16	2	17	77
Nakuru	2015	2	16	3	17	72
Nakuru	2015	2	16	4	17	77
Nakuru	2015	2	16	5	17	77
Nakuru	2015	2	16	6	18	73
Nakuru	2015	2	16	7	21	60
Nakuru	2015	2	16	8	23	57
Nakuru	2015	2	16	9	26	30
Nakuru	2015	2	16	10	27	32
Nakuru	2015	2	16	11	28	28
Nakuru	2015	2	16	12	27	21
Nakuru	2015	2	16	13	27	34
Nakuru	2015	2	16	14	27	37
Nakuru	2015	2	16	15	24	27
Nakuru	2015	2	16	16	22	53
Nakuru	2015	2	16	17	20	60
Nakuru	2015	2	16	18	20	54
Nakuru	2015	2	16	19	19	68
Nakuru	2015	2	16	20	18	73
Nakuru	2015	2	16	21	18	60
Nakuru	2015	2	16	22	17	72
Nakuru	2015	2	16	23	16	82
Nakuru	2015	2	17	0	16	89
Nakuru	2015	2	17	1	15	88
Nakuru	2015	2	17	2	15	88
Nakuru	2015	2	17	3	15	88
Nakuru	2015	2	17	4	15	91
Nakuru	2015	2	17	5	15	94
Nakuru	2015	2	17	6	16	79
Nakuru	2015	2	17	7	19	64
Nakuru	2015	2	17	8	21	56
Nakuru	2015	2	17	9	24	33
Nakuru	2015	2	17	10	27	32
Nakuru	2015	2	17	11	27	32
Nakuru	2015	2	17	12	28	17
Nakuru	2015	2	17	13	24	44
Nakuru	2015	2	17	14	24	41
Nakuru	2015	2	17	15	23	39
Nakuru	2015	2	17	16	22	50
Nakuru	2015	2	17	17	22	50
Nakuru	2015	2	17	18	20	48
Nakuru	2015	2	17	19	18	77
Nakuru	2015	2	17	20	18	77
Nakuru	2015	2	17	21	18	70
Nakuru	2015	2	17	22	17	82
Nakuru	2015	2	17	23	16	82
Nakuru	2015	2	18	0	16	77
Nakuru	2015	2	18	1	16	82
Nakuru	2015	2	18	2	14	94
Nakuru	2015	2	18	3	14	87
Nakuru	2015	2	18	4	14	94
Nakuru	2015	2	18	5	16	82
Nakuru	2015	2	18	6	18	69
Nakuru	2015	2	18	7	21	56
Nakuru	2015	2	18	8	23	57
Nakuru	2015	2	18	9	27	24
Nakuru	2015	2	18	10	28	30
Nakuru	2015	2	18	11	28	30
Nakuru	2015	2	18	12	27	18
Nakuru	2015	2	18	13	28	25
Nakuru	2015	2	18	14	23	50
Nakuru	2015	2	18	15	22	53
Nakuru	2015	2	18	16	21	64
Nakuru	2015	2	18	17	21	64
Nakuru	2015	2	18	18	22	47
Nakuru	2015	2	18	19	22	60
Nakuru	2015	2	18	20	20	68
Nakuru	2015	2	18	21	21	64
Nakuru	2015	2	18	22	22	60
Nakuru	2015	2	18	23	22	60
Nakuru	2015	2	19	0	18	74
Nakuru	2015	2	19	1	16.66666667	78.66666667
Nakuru	2015	2	19	2	15.33333333	83.33333333
Nakuru	2015	2	19	3	14	88
Nakuru	2015	2	19	4	15	92
Nakuru	2015	2	19	5	16	96
Nakuru	2015	2	19	6	17	100
Nakuru	2015	2	19	7	21	56
Nakuru	2015	2	19	8	23	44
Nakuru	2015	2	19	9	25	33
Nakuru	2015	2	19	10	27.5	26
Nakuru	2015	2	19	11	30	19
Nakuru	2015	2	19	12	30	10
Nakuru	2015	2	19	13	30	18
Nakuru	2015	2	19	14	29	20
Nakuru	2015	2	19	15	28	13
Nakuru	2015	2	19	16	26	30
Nakuru	2015	2	19	17	24	38
Nakuru	2015	2	19	18	23	34
Nakuru	2015	2	19	19	21	53
Nakuru	2015	2	19	20	20	56
Nakuru	2015	2	19	21	19	49
Nakuru	2015	2	19	22	18	64
Nakuru	2015	2	19	23	17	72
Nakuru	2015	2	20	0	15	66
Nakuru	2015	2	20	1	15	77
Nakuru	2015	2	20	2	14	82
Nakuru	2015	2	20	3	14	75
Nakuru	2015	2	20	4	12	88
Nakuru	2015	2	20	5	14	82
Nakuru	2015	2	20	6	18	57
Nakuru	2015	2	20	7	20	60
Nakuru	2015	2	20	8	25	34
Nakuru	2015	2	20	9	28	10
Nakuru	2015	2	20	10	29	20
Nakuru	2015	2	20	11	29	18
Nakuru	2015	2	20	12	29	10
Nakuru	2015	2	20	13	30	18
Nakuru	2015	2	20	14	28	21
Nakuru	2015	2	20	15	28	14
Nakuru	2015	2	20	16	26	28
Nakuru	2015	2	20	17	24	34
Nakuru	2015	2	20	18	23	28
Nakuru	2015	2	20	19	21	49
Nakuru	2015	2	20	20	20	56
Nakuru	2015	2	20	21	20	44
Nakuru	2015	2	20	22	19	60
Nakuru	2015	2	20	23	18	64
Nakuru	2015	2	21	0	18	56
Nakuru	2015	2	21	1	17	72
Nakuru	2015	2	21	2	15	77
Nakuru	2015	2	21	3	14	74
Nakuru	2015	2	21	4	13	82
Nakuru	2015	2	21	5	15	72
Nakuru	2015	2	21	6	19	52
Nakuru	2015	2	21	7	22	46
Nakuru	2015	2	21	8	26	32
Nakuru	2015	2	21	9	27	13
Nakuru	2015	2	21	10	30	12
Nakuru	2015	2	21	11	30.5	8
Nakuru	2015	2	21	12	31	4
Nakuru	2015	2	21	13	30	9
Nakuru	2015	2	21	14	29	14
Nakuru	2015	2	21	15	26	14
Nakuru	2015	2	21	16	25.66666667	14.66666667
Nakuru	2015	2	21	17	25.33333333	15.33333333
Nakuru	2015	2	21	18	25	16
Nakuru	2015	2	21	19	24	29
Nakuru	2015	2	21	20	23.33333333	32
Nakuru	2015	2	21	21	22.66666667	35
Nakuru	2015	2	21	22	22	38
Nakuru	2015	2	21	23	22	38
Nakuru	2015	2	22	0	16	71
Nakuru	2015	2	22	1	16	77
Nakuru	2015	2	22	2	15.5	77
Nakuru	2015	2	22	3	15	77
Nakuru	2015	2	22	4	14	77
Nakuru	2015	2	22	5	15	72
Nakuru	2015	2	22	6	17	52
Nakuru	2015	2	22	7	21	49
Nakuru	2015	2	22	8	25	34
Nakuru	2015	2	22	9	27	13
Nakuru	2015	2	22	10	28	20
Nakuru	2015	2	22	11	30	15
Nakuru	2015	2	22	12	30	6
Nakuru	2015	2	22	13	30	14
Nakuru	2015	2	22	14	29	14
Nakuru	2015	2	22	15	29	7
Nakuru	2015	2	22	16	26	21
Nakuru	2015	2	22	17	25	32
Nakuru	2015	2	22	18	23	32
Nakuru	2015	2	22	19	21	53
Nakuru	2015	2	22	20	20	56
Nakuru	2015	2	22	21	19	49
Nakuru	2015	2	22	22	18	59
Nakuru	2015	2	22	23	17	59
Nakuru	2015	2	23	0	16	63
Nakuru	2015	2	23	1	16	63
Nakuru	2015	2	23	2	15	63
Nakuru	2015	2	23	3	13	68
Nakuru	2015	2	23	4	13	77
Nakuru	2015	2	23	5	16	63
Nakuru	2015	2	23	6	18	46
Nakuru	2015	2	23	7	22	46
Nakuru	2015	2	23	8	26	30
Nakuru	2015	2	23	9	28	23
Nakuru	2015	2	23	10	29	20
Nakuru	2015	2	23	11	29	27
Nakuru	2015	2	23	12	30	8
Nakuru	2015	2	23	13	30	17
Nakuru	2015	2	23	14	30	15
Nakuru	2015	2	23	15	28	10
Nakuru	2015	2	23	16	26	23
Nakuru	2015	2	23	17	25	26
Nakuru	2015	2	23	18	23	30
Nakuru	2015	2	23	19	22	50
Nakuru	2015	2	23	20	21	49
Nakuru	2015	2	23	21	20	43
Nakuru	2015	2	23	22	18	64
Nakuru	2015	2	23	23	17	59
Nakuru	2015	2	24	0	16	63
Nakuru	2015	2	24	1	16	63
Nakuru	2015	2	24	2	15	63
Nakuru	2015	2	24	3	14	57
Nakuru	2015	2	24	4	13	72
Nakuru	2015	2	24	5	16	63
Nakuru	2015	2	24	6	18	45
Nakuru	2015	2	24	7	21	43
Nakuru	2015	2	24	8	23.33333333	34.33333333
Nakuru	2015	2	24	9	25.66666667	25.66666667
Nakuru	2015	2	24	10	28	17
Nakuru	2015	2	24	11	30	12
Nakuru	2015	2	24	12	30	11
Nakuru	2015	2	24	13	30	9
Nakuru	2015	2	24	14	30	10
Nakuru	2015	2	24	15	29	11.5
Nakuru	2015	2	24	16	28	13
Nakuru	2015	2	24	17	25	14
Nakuru	2015	2	24	18	22	20
Nakuru	2015	2	24	19	22	19.33333333
Nakuru	2015	2	24	20	22	19
Nakuru	2015	2	24	21	22	18
Nakuru	2015	2	24	22	21	31
Nakuru	2015	2	24	23	20	35
Nakuru	2015	2	25	0	20	23
Nakuru	2015	2	25	1	16.5	45
Nakuru	2015	2	25	2	13	67
Nakuru	2015	2	25	3	13	61
Nakuru	2015	2	25	4	12	72
Nakuru	2015	2	25	5	14	67
Nakuru	2015	2	25	6	18	39
Nakuru	2015	2	25	7	21	40
Nakuru	2015	2	25	8	25	32
Nakuru	2015	2	25	9	28	10
Nakuru	2015	2	25	10	28	16
Nakuru	2015	2	25	11	30	11
Nakuru	2015	2	25	12	29	8
Nakuru	2015	2	25	13	29	15
Nakuru	2015	2	25	14	28	15
Nakuru	2015	2	25	15	27	18
Nakuru	2015	2	25	16	25	32
Nakuru	2015	2	25	17	22	35
Nakuru	2015	2	25	18	21	27
Nakuru	2015	2	25	19	21	40
Nakuru	2015	2	25	20	21	40
Nakuru	2015	2	25	21	21	40
Nakuru	2015	2	25	22	19.33333333	42
Nakuru	2015	2	25	23	17.66666667	44
Nakuru	2015	2	26	0	16	46
Nakuru	2015	2	26	1	14	63
Nakuru	2015	2	26	2	13.33333333	66
Nakuru	2015	2	26	3	12.66666667	69
Nakuru	2015	2	26	4	12	72
Nakuru	2015	2	26	5	14.5	56.5
Nakuru	2015	2	26	6	17	41
Nakuru	2015	2	26	7	20.5	34
Nakuru	2015	2	26	8	24	27
Nakuru	2015	2	26	9	27	20
Nakuru	2015	2	26	10	30	13
Nakuru	2015	2	26	11	30	10
Nakuru	2015	2	26	12	30	7
Nakuru	2015	2	26	13	29.38888889	9.277777778
Nakuru	2015	2	26	14	28.77777778	11.55555556
Nakuru	2015	2	26	15	28.16666667	13.83333333
Nakuru	2015	2	26	16	27.55555556	16.11111111
Nakuru	2015	2	26	17	26.94444444	18.38888889
Nakuru	2015	2	26	18	26.33333333	20.66666667
Nakuru	2015	2	26	19	25.72222222	22.94444444
Nakuru	2015	2	26	20	25.11111111	25.22222222
Nakuru	2015	2	26	21	24.5	27.5
Nakuru	2015	2	26	22	23.88888889	29.77777778
Nakuru	2015	2	26	23	23.27777778	32.05555556
Nakuru	2015	2	27	0	22.66666667	34.33333333
Nakuru	2015	2	27	1	22.05555556	36.61111111
Nakuru	2015	2	27	2	21.44444444	38.88888889
Nakuru	2015	2	27	3	20.83333333	41.16666667
Nakuru	2015	2	27	4	20.22222222	43.44444444
Nakuru	2015	2	27	5	19.61111111	45.72222222
Nakuru	2015	2	27	6	19	48
Nakuru	2015	2	27	7	21	49
Nakuru	2015	2	27	8	27	21
Nakuru	2015	2	27	9	28	8
Nakuru	2015	2	27	10	29	22
Nakuru	2015	2	27	11	30	18
Nakuru	2015	2	27	12	30	16.5
Nakuru	2015	2	27	13	30	15
Nakuru	2015	2	27	14	28	13
Nakuru	2015	2	27	15	26	11
Nakuru	2015	2	27	16	25	13
Nakuru	2015	2	27	17	24	15
Nakuru	2015	2	27	18	23	17
Nakuru	2015	2	27	19	23	27
Nakuru	2015	2	27	20	22.5	23
Nakuru	2015	2	27	21	22	19
Nakuru	2015	2	27	22	20	37
Nakuru	2015	2	27	23	18	44
Nakuru	2015	2	28	0	16	51
Nakuru	2015	2	28	1	16	63
Nakuru	2015	2	28	2	14	72
Nakuru	2015	2	28	3	14	57
Nakuru	2015	2	28	4	13	72
Nakuru	2015	2	28	5	16	52.5
Nakuru	2015	2	28	6	19	33
Nakuru	2015	2	28	7	24	25
Nakuru	2015	2	28	8	26	23
Nakuru	2015	2	28	9	27	19.66666667
Nakuru	2015	2	28	10	28	16.33333333
Nakuru	2015	2	28	11	29	13
Nakuru	2015	2	28	12	29	13
Nakuru	2015	2	28	13	29	13
Nakuru	2015	2	28	14	29	14
Nakuru	2015	2	28	15	25	21
Nakuru	2015	2	28	16	24.66666667	17.66666667
Nakuru	2015	2	28	17	24.33333333	14.33333333
Nakuru	2015	2	28	18	24	11
Nakuru	2015	2	28	19	22.33333333	13.66666667
Nakuru	2015	2	28	20	20.66666667	16.33333333
Nakuru	2015	2	28	21	19	19
Nakuru	2015	2	28	22	18.33333333	19.33333333
Nakuru	2015	2	28	23	17.66666667	19.66666667
Nakuru	2015	3	1	0	17	20
Nakuru	2015	3	1	1	15.33333333	41.66666667
Nakuru	2015	3	1	2	13.66666667	63.33333333
Nakuru	2015	3	1	3	12	85
Nakuru	2015	3	1	4	11	54
Nakuru	2015	3	1	5	14	41.5
Nakuru	2015	3	1	6	17	29
Nakuru	2015	3	1	7	22	33
Nakuru	2015	3	1	8	24.33333333	27.33333333
Nakuru	2015	3	1	9	26.66666667	21.66666667
Nakuru	2015	3	1	10	29	16
Nakuru	2015	3	1	11	29.5	13
Nakuru	2015	3	1	12	30	10
Nakuru	2015	3	1	13	30	18
Nakuru	2015	3	1	14	29	20
Nakuru	2015	3	1	15	28	12
Nakuru	2015	3	1	16	26	23
Nakuru	2015	3	1	17	24	25
Nakuru	2015	3	1	18	23	18
Nakuru	2015	3	1	19	20	43
Nakuru	2015	3	1	20	19.5	40.5
Nakuru	2015	3	1	21	19	38
Nakuru	2015	3	1	22	18.5	45
Nakuru	2015	3	1	23	18	52
